week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
1999-04-25,47,13443407,Beauty and the Beast,Lunt-Fontanne Theatre,615885,807286,54.24,75,11355,1740,0.8157,8,0
1999-04-25,47,13443407,Cats,Winter Garden Theatre,386426,717669,46.47,70,8316,1482,0.7014,8,0
1999-04-25,47,13443407,Chicago,Ambassador Theatre,593486,649630,58.51,75,10143,1460,0.8684,8,0
1999-04-25,47,13443407,Les Miserables,Imperial Theatre,487769,604476,46.76,75,10432,1417,0.9203,8,0
1999-04-25,47,13443407,Rent,Nederlander Theatre,442995,528739,54.33,80,8154,1181,0.863,8,0
1999-04-25,47,13443407,The Lion King,Minskoff Theatre,845483,903150,59.47,80,14218,1754,1.0133,8,0
1999-04-25,47,13443407,The Phantom of the Opera,Majestic Theatre,671726,738581,57.33,75,11716,1607,0.9113,8,0
1999-05-02,48,12811794,Beauty and the Beast,Lunt-Fontanne Theatre,604321,807286,54.02,75,11187,1740,0.8037,8,0
1999-05-02,48,12811794,Cats,Winter Garden Theatre,324141,717669,45.81,70,7076,1482,0.5968,8,0
1999-05-02,48,12811794,Chicago,Ambassador Theatre,565912,649630,59.26,75,9549,1460,0.8176,8,0
1999-05-02,48,12811794,Les Miserables,Imperial Theatre,463456,604476,45.45,75,10198,1417,0.8996,8,0
1999-05-02,48,12811794,Rent,Nederlander Theatre,414753,528739,53.42,80,7764,1181,0.8218,8,0
1999-05-02,48,12811794,The Lion King,Minskoff Theatre,854622,903150,60.15,80,14209,1754,1.0126,8,0
1999-05-02,48,12811794,The Phantom of the Opera,Majestic Theatre,648425,738581,56.78,75,11419,1607,0.8882,8,0
1999-05-09,49,12503505,Beauty and the Beast,Lunt-Fontanne Theatre,528853,807286,53.66,75,9855,1740,0.708,8,0
1999-05-09,49,12503505,Cats,Winter Garden Theatre,321911,717669,44.98,70,7156,1482,0.6036,8,0
1999-05-09,49,12503505,Chicago,Ambassador Theatre,549653,649630,60.63,75,9066,1460,0.7762,8,0
1999-05-09,49,12503505,Les Miserables,Imperial Theatre,427034,604476,44.32,75,9635,1417,0.8499,8,0
1999-05-09,49,12503505,Rent,Nederlander Theatre,371719,528739,54.07,80,6875,1181,0.7277,8,0
1999-05-09,49,12503505,The Lion King,Minskoff Theatre,855643,903150,60.2,80,14213,1754,1.0129,8,0
1999-05-09,49,12503505,The Phantom of the Opera,Majestic Theatre,677030,738581,57.26,75,11824,1607,0.9197,8,0
1999-05-16,50,12856184,Beauty and the Beast,Lunt-Fontanne Theatre,556669,807286,54.38,75,10236,1740,0.7353,8,0
1999-05-16,50,12856184,Cats,Winter Garden Theatre,337278,717669,45.62,70,7394,1482,0.6237,8,0
1999-05-16,50,12856184,Chicago,Ambassador Theatre,590335,649630,60.39,75,9776,1460,0.837,8,0
1999-05-16,50,12856184,Les Miserables,Imperial Theatre,450485,604476,44.83,75,10048,1417,0.8864,8,0
1999-05-16,50,12856184,Rent,Nederlander Theatre,417323,528739,54.52,80,7655,1181,0.8102,8,0
1999-05-16,50,12856184,The Lion King,Minskoff Theatre,858808,903150,60.45,80,14207,1754,1.0125,8,0
1999-05-16,50,12856184,The Phantom of the Opera,Majestic Theatre,632437,738581,57.78,75,10945,1607,0.8514,8,0
1999-05-23,51,13127814,Beauty and the Beast,Lunt-Fontanne Theatre,543224,807286,54.1,75,10042,1740,0.7214,8,0
1999-05-23,51,13127814,Cats,Winter Garden Theatre,359380,717669,46.34,70,7755,1482,0.6541,8,0
1999-05-23,51,13127814,Chicago,Ambassador Theatre,632184,649630,61.2,75,10329,1460,0.8843,8,0
1999-05-23,51,13127814,Les Miserables,Imperial Theatre,463574,604476,45.71,75,10142,1417,0.8947,8,0
1999-05-23,51,13127814,Rent,Nederlander Theatre,448899,528739,55.58,80,8076,1181,0.8548,8,0
1999-05-23,51,13127814,The Lion King,Minskoff Theatre,861315,903150,60.61,80,14210,1754,1.0127,8,0
1999-05-23,51,13127814,The Phantom of the Opera,Majestic Theatre,662587,738581,58.51,75,11325,1607,0.8809,8,0
1999-05-30,52,12710139,Beauty and the Beast,Lunt-Fontanne Theatre,566524,807286,54.14,75,10465,1740,0.7518,8,0
1999-05-30,52,12710139,Cats,Winter Garden Theatre,373463,717669,46.5,70,8032,1482,0.6775,8,0
1999-05-30,52,12710139,Chicago,Ambassador Theatre,582481,649630,61.37,75,9491,1460,0.8126,8,0
1999-05-30,52,12710139,Les Miserables,Imperial Theatre,470530,604476,44.83,75,10497,1417,0.926,8,0
1999-05-30,52,12710139,Rent,Nederlander Theatre,410349,528739,45.43,80,9033,1181,0.9561,8,0
1999-05-30,52,12710139,The Lion King,Minskoff Theatre,864679,903150,60.85,80,14209,1754,1.0126,8,0
1999-05-30,52,12710139,The Phantom of the Opera,Majestic Theatre,670388,738581,58.16,75,11526,1607,0.8965,8,0
1999-06-06,1,11395108,Beauty and the Beast,Lunt-Fontanne Theatre,516137,807286,52.84,75,9768,1740,0.7017,8,0
1999-06-06,1,11395108,Cats,Winter Garden Theatre,316221,717669,45.08,70,7014,1482,0.5916,8,0
1999-06-06,1,11395108,Chicago,Ambassador Theatre,538758,649630,61.7,75,8732,1460,0.7476,8,0
1999-06-06,1,11395108,Les Miserables,Imperial Theatre,421890,604476,43.26,75,9753,1417,0.8604,8,0
1999-06-06,1,11395108,Rent,Nederlander Theatre,409406,528739,55.32,80,7401,1181,0.7833,8,0
1999-06-06,1,11395108,The Lion King,Minskoff Theatre,855748,903150,60.19,80,14217,1754,1.0132,8,0
1999-06-06,1,11395108,The Phantom of the Opera,Majestic Theatre,658549,738581,58.08,75,11338,1607,0.8819,8,0
1999-06-13,2,12401995,Beauty and the Beast,Lunt-Fontanne Theatre,552232,807286,51.12,75,10803,1740,0.7761,8,0
1999-06-13,2,12401995,Cats,Winter Garden Theatre,303601,717669,45.85,70,6621,1482,0.5585,8,0
1999-06-13,2,12401995,Chicago,Ambassador Theatre,546457,649630,63.04,75,8668,1460,0.7421,8,0
1999-06-13,2,12401995,Les Miserables,Imperial Theatre,433800,604476,44.14,75,9828,1417,0.867,8,0
1999-06-13,2,12401995,Rent,Nederlander Theatre,402809,528739,55.82,80,7216,1181,0.7638,8,0
1999-06-13,2,12401995,The Lion King,Minskoff Theatre,854935,903150,60.14,80,14216,1754,1.0131,8,0
1999-06-13,2,12401995,The Phantom of the Opera,Majestic Theatre,668826,738581,57.31,75,11670,1607,0.9077,8,0
1999-06-20,3,11566274,Beauty and the Beast,Lunt-Fontanne Theatre,549994,807286,54.07,75,10172,1740,0.7307,8,0
1999-06-20,3,11566274,Cats,Winter Garden Theatre,324171,717669,44.84,70,7229,1482,0.6097,8,0
1999-06-20,3,11566274,Chicago,Ambassador Theatre,543380,649630,61.53,75,8831,1460,0.7561,8,0
1999-06-20,3,11566274,Les Miserables,Imperial Theatre,429589,604476,43.45,75,9886,1417,0.8721,8,0
1999-06-20,3,11566274,Rent,Nederlander Theatre,412257,528739,55.64,80,7410,1181,0.7843,8,0
1999-06-20,3,11566274,The Lion King,Minskoff Theatre,860234,903150,60.48,80,14224,1754,1.0137,8,0
1999-06-20,3,11566274,The Phantom of the Opera,Majestic Theatre,685524,738581,57.24,75,11976,1607,0.9315,8,0
1999-06-27,4,11609306,Beauty and the Beast,Lunt-Fontanne Theatre,622917,807286,55.09,75,11308,1740,0.8124,8,0
1999-06-27,4,11609306,Cats,Winter Garden Theatre,395900,717669,46.79,70,8462,1482,0.7137,8,0
1999-06-27,4,11609306,Chicago,Ambassador Theatre,596566,649630,62.86,75,9490,1460,0.8125,8,0
1999-06-27,4,11609306,Les Miserables,Imperial Theatre,482525,604476,45.76,75,10544,1417,0.9301,8,0
1999-06-27,4,11609306,Rent,Nederlander Theatre,457480,528739,55.87,80,8189,1181,0.8667,8,0
1999-06-27,4,11609306,The Lion King,Minskoff Theatre,862783,903150,60.68,80,14218,1754,1.0133,8,0
1999-06-27,4,11609306,The Phantom of the Opera,Majestic Theatre,699808,738581,57.87,75,12092,1607,0.9406,8,0
1999-07-04,5,9542931,Beauty and the Beast,Lunt-Fontanne Theatre,563554,807286,53.06,75,10621,1740,0.763,8,0
1999-07-04,5,9542931,Cats,Winter Garden Theatre,363689,717669,45.51,70,7991,1482,0.674,8,0
1999-07-04,5,9542931,Chicago,Ambassador Theatre,505225,649630,61.62,75,8199,1460,0.702,8,0
1999-07-04,5,9542931,Les Miserables,Imperial Theatre,431182,604476,41.75,75,10327,1417,0.911,8,0
1999-07-04,5,9542931,Rent,Nederlander Theatre,352479,528739,54.43,80,6476,1181,0.6854,8,0
1999-07-04,5,9542931,The Lion King,Minskoff Theatre,820679,903150,61.58,80,13327,1754,0.9498,8,0
1999-07-04,5,9542931,The Phantom of the Opera,Majestic Theatre,624999,738581,53.81,75,11616,1607,0.9035,8,0
1999-07-11,6,10451869,Beauty and the Beast,Lunt-Fontanne Theatre,606702,807286,54.89,75,11053,1740,0.794,8,0
1999-07-11,6,10451869,Cats,Winter Garden Theatre,377594,717669,48.13,70,7845,1482,0.6617,8,0
1999-07-11,6,10451869,Chicago,Ambassador Theatre,486224,649630,62.11,75,7829,1460,0.6703,8,0
1999-07-11,6,10451869,Les Miserables,Imperial Theatre,465521,604476,46.47,80,10018,1417,0.8837,8,0
1999-07-11,6,10451869,Rent,Nederlander Theatre,411200,528739,55.14,80,7457,1181,0.7893,8,0
1999-07-11,6,10451869,The Lion King,Minskoff Theatre,869539,903150,61.13,80,14225,1754,1.0138,8,0
1999-07-11,6,10451869,The Phantom of the Opera,Majestic Theatre,643511,738581,60.34,80,10664,1607,0.8295,8,0
1999-07-18,7,10927895,Beauty and the Beast,Lunt-Fontanne Theatre,634921,807286,55,75,11545,1740,0.8294,8,0
1999-07-18,7,10927895,Cats,Winter Garden Theatre,377635,717669,47.01,70,8033,1482,0.6775,8,0
1999-07-18,7,10927895,Chicago,Ambassador Theatre,583810,649630,62.23,75,9381,1460,0.8032,8,0
1999-07-18,7,10927895,Les Miserables,Imperial Theatre,481610,604476,46.98,80,10251,1417,0.9043,8,0
1999-07-18,7,10927895,Rent,Nederlander Theatre,416972,528739,55.23,80,7550,1181,0.7991,8,0
1999-07-18,7,10927895,The Lion King,Minskoff Theatre,881271,903150,62,80,14215,1754,1.013,8,0
1999-07-18,7,10927895,The Phantom of the Opera,Majestic Theatre,676634,738581,60.41,80,11201,1607,0.8713,8,0
1999-07-25,8,10015649,Beauty and the Beast,Lunt-Fontanne Theatre,662068,807286,56.4,75,11738,1740,0.8432,8,0
1999-07-25,8,10015649,Cats,Winter Garden Theatre,425394,717669,47.72,70,8914,1482,0.7519,8,0
1999-07-25,8,10015649,Chicago,Ambassador Theatre,553957,649630,62.53,75,8859,1460,0.7585,8,0
1999-07-25,8,10015649,Les Miserables,Imperial Theatre,488872,604476,47.31,80,10333,1417,0.9115,8,0
1999-07-25,8,10015649,Rent,Nederlander Theatre,446964,528739,54.56,80,8192,1181,0.8671,8,0
1999-07-25,8,10015649,The Lion King,Minskoff Theatre,869974,903150,61.17,80,14222,1754,1.0135,8,0
1999-07-25,8,10015649,The Phantom of the Opera,Majestic Theatre,717016,738581,60.68,80,11816,1607,0.9191,8,0
1999-08-01,9,9969695,Beauty and the Beast,Lunt-Fontanne Theatre,638125,807286,57.02,75,11192,1740,0.804,8,0
1999-08-01,9,9969695,Cats,Winter Garden Theatre,428335,717669,47.27,70,9062,1482,0.7643,8,0
1999-08-01,9,9969695,Chicago,Ambassador Theatre,544289,649630,62.08,75,8767,1460,0.7506,8,0
1999-08-01,9,9969695,Les Miserables,Imperial Theatre,505214,604476,48,80,10525,1417,0.9285,8,0
1999-08-01,9,9969695,Rent,Nederlander Theatre,465714,528739,55.75,80,8354,1181,0.8842,8,0
1999-08-01,9,9969695,The Lion King,Minskoff Theatre,869372,903150,61.15,80,14216,1754,1.0131,8,0
1999-08-01,9,9969695,The Phantom of the Opera,Majestic Theatre,693735,738581,60.16,80,11532,1607,0.897,8,0
1999-08-08,10,10410887,Beauty and the Beast,Lunt-Fontanne Theatre,658504,807286,57,75,11553,1740,0.83,8,0
1999-08-08,10,10410887,Cats,Winter Garden Theatre,443907,717669,47.11,70,9423,1482,0.7948,8,0
1999-08-08,10,10410887,Chicago,Ambassador Theatre,601281,649630,62.33,75,9646,1460,0.8259,8,0
1999-08-08,10,10410887,Les Miserables,Imperial Theatre,513598,604476,47.48,80,10818,1417,0.9543,8,0
1999-08-08,10,10410887,Rent,Nederlander Theatre,462892,528739,54.85,80,8440,1181,0.8933,8,0
1999-08-08,10,10410887,The Lion King,Minskoff Theatre,878976,903150,61.82,80,14218,1754,1.0133,8,0
1999-08-08,10,10410887,The Phantom of the Opera,Majestic Theatre,729192,738581,60.57,80,12039,1607,0.9364,8,0
1999-08-15,11,10346517,Beauty and the Beast,Lunt-Fontanne Theatre,667562,807286,57.59,75,11591,1740,0.8327,8,0
1999-08-15,11,10346517,Cats,Winter Garden Theatre,474805,717669,47.77,70,9940,1482,0.8384,8,0
1999-08-15,11,10346517,Chicago,Ambassador Theatre,570456,649630,61.9,80,9216,1460,0.789,8,0
1999-08-15,11,10346517,Les Miserables,Imperial Theatre,526944,604476,47.77,80,11030,1417,0.973,8,0
1999-08-15,11,10346517,Rent,Nederlander Theatre,484468,528739,55.19,80,8778,1181,0.9291,8,0
1999-08-15,11,10346517,The Lion King,Minskoff Theatre,869230,903150,61.16,80,14212,1754,1.0128,8,0
1999-08-15,11,10346517,The Phantom of the Opera,Majestic Theatre,734179,738581,60.09,80,12218,1607,0.9504,8,0
1999-08-22,12,10190840,Beauty and the Beast,Lunt-Fontanne Theatre,646198,807286,56.16,75,11507,1740,0.8267,8,0
1999-08-22,12,10190840,Cats,Winter Garden Theatre,464755,717669,47.47,70,9790,1482,0.8257,8,0
1999-08-22,12,10190840,Chicago,Ambassador Theatre,561441,649630,61.34,80,9153,1460,0.7836,8,0
1999-08-22,12,10190840,Les Miserables,Imperial Theatre,502951,604476,47.95,80,10489,1417,0.9253,8,0
1999-08-22,12,10190840,Rent,Nederlander Theatre,481579,528739,54.5,80,8836,1181,0.9352,8,0
1999-08-22,12,10190840,The Lion King,Minskoff Theatre,866065,903150,60.91,80,14218,1754,1.0133,8,0
1999-08-22,12,10190840,The Phantom of the Opera,Majestic Theatre,726963,738581,60.28,80,12060,1607,0.9381,8,0
1999-08-29,13,9716422,Beauty and the Beast,Lunt-Fontanne Theatre,604355,807286,54.99,75,10991,1740,0.7896,8,0
1999-08-29,13,9716422,Cats,Winter Garden Theatre,406732,717669,47.37,70,8587,1482,0.7243,8,0
1999-08-29,13,9716422,Chicago,Ambassador Theatre,516604,649630,61.25,80,8435,1460,0.7222,8,0
1999-08-29,13,9716422,Les Miserables,Imperial Theatre,479255,604476,48.26,80,9930,1417,0.876,8,0
1999-08-29,13,9716422,Rent,Nederlander Theatre,425628,528739,55,80,7739,1181,0.8191,8,0
1999-08-29,13,9716422,The Lion King,Minskoff Theatre,875926,903150,61.61,80,14218,1754,1.0133,8,0
1999-08-29,13,9716422,The Phantom of the Opera,Majestic Theatre,672356,738581,59.82,80,11239,1607,0.8742,8,0
1999-09-05,14,8326196,Beauty and the Beast,Lunt-Fontanne Theatre,606726,807286,56.46,75,10746,1740,0.772,8,0
1999-09-05,14,8326196,Cats,Winter Garden Theatre,418180,717669,47.53,70,8798,1482,0.7421,8,0
1999-09-05,14,8326196,Chicago,Ambassador Theatre,523106,649630,61.83,80,8460,1460,0.7243,8,0
1999-09-05,14,8326196,Les Miserables,Imperial Theatre,436915,604476,49.53,80,8822,1417,0.7782,8,0
1999-09-05,14,8326196,Rent,Nederlander Theatre,431929,528739,54.72,80,7894,1181,0.8355,8,0
1999-09-05,14,8326196,The Lion King,Minskoff Theatre,875772,903150,61.69,80,14196,1754,1.0117,8,0
1999-09-05,14,8326196,The Phantom of the Opera,Majestic Theatre,594636,738581,62.24,80,9554,1607,0.7432,8,0
1999-09-12,15,7319128,Cats,Winter Garden Theatre,350368,717669,48.66,70,7200,1482,0.6073,8,0
1999-09-12,15,7319128,Chicago,Ambassador Theatre,536852,649630,55.55,80,9664,1460,0.8274,8,0
1999-09-12,15,7319128,Les Miserables,Imperial Theatre,375318,604476,48.89,80,7677,1417,0.6772,8,0
1999-09-12,15,7319128,Rent,Nederlander Theatre,333248,528739,53.59,80,6219,1181,0.6582,8,0
1999-09-12,15,7319128,The Lion King,Minskoff Theatre,880717,903150,62.03,80,14199,1754,1.0119,8,0
1999-09-12,15,7319128,The Phantom of the Opera,Majestic Theatre,601218,738581,60.28,80,9974,1607,0.7758,8,0
1999-09-19,16,7939904,Cats,Winter Garden Theatre,332290,717669,47.78,70,6954,1482,0.5865,8,0
1999-09-19,16,7939904,Chicago,Ambassador Theatre,591533,649630,54.62,80,10830,1460,0.9272,8,0
1999-09-19,16,7939904,Les Miserables,Imperial Theatre,400044,604476,50.11,80,7983,1417,0.7042,8,0
1999-09-19,16,7939904,Rent,Nederlander Theatre,367552,528739,53.03,80,6931,1181,0.7336,8,0
1999-09-19,16,7939904,The Lion King,Minskoff Theatre,876449,903150,61.53,80,14245,1754,1.0152,8,0
1999-09-19,16,7939904,The Phantom of the Opera,Majestic Theatre,630477,738581,60.67,80,10392,1607,0.8083,8,0
1999-09-26,17,8492338,Cats,Winter Garden Theatre,341052,717669,48.65,70,7010,1482,0.5913,8,0
1999-09-26,17,8492338,Chicago,Ambassador Theatre,610075,649630,58.72,80,10390,1460,0.8896,8,0
1999-09-26,17,8492338,Les Miserables,Imperial Theatre,409835,604476,50.88,80,8055,1417,0.7106,8,0
1999-09-26,17,8492338,Rent,Nederlander Theatre,396048,528739,51.65,80,7668,1181,0.8116,8,0
1999-09-26,17,8492338,The Lion King,Minskoff Theatre,885051,903150,61.54,80,14381,1754,1.0249,8,0
1999-09-26,17,8492338,The Phantom of the Opera,Majestic Theatre,619728,738581,60.6,80,10227,1607,0.7955,8,0
1999-10-03,18,9129455,Cats,Winter Garden Theatre,325330,717669,47.5,70,6849,1482,0.5777,8,0
1999-10-03,18,9129455,Chicago,Ambassador Theatre,594119,649630,58.63,80,10133,1460,0.8676,8,0
1999-10-03,18,9129455,Les Miserables,Imperial Theatre,372845,604476,50.32,80,7409,1417,0.6536,8,0
1999-10-03,18,9129455,Rent,Nederlander Theatre,370848,528739,52.17,80,7109,1181,0.7524,8,0
1999-10-03,18,9129455,The Lion King,Minskoff Theatre,886261,903150,61.11,80,14502,1754,1.0335,8,0
1999-10-03,18,9129455,The Phantom of the Opera,Majestic Theatre,610615,738581,60.13,80,10155,1607,0.7899,8,0
1999-10-10,19,10298032,Cats,Winter Garden Theatre,424706,717669,49.75,70,8536,1482,0.72,8,0
1999-10-10,19,10298032,Chicago,Ambassador Theatre,651604,649630,60.22,80,10821,1460,0.9265,8,0
1999-10-10,19,10298032,Les Miserables,Imperial Theatre,475482,604476,51.2,80,9286,1417,0.8192,8,0
1999-10-10,19,10298032,Rent,Nederlander Theatre,445560,528739,54.04,80,8245,1181,0.8727,8,0
1999-10-10,19,10298032,The Lion King,Minskoff Theatre,885627,903150,61.04,80,14509,1754,1.034,8,0
1999-10-10,19,10298032,The Phantom of the Opera,Majestic Theatre,674814,738581,60.15,80,11218,1607,0.8726,8,0
1999-10-17,20,9974042,Cats,Winter Garden Theatre,405029,717669,47.64,70,8502,1482,0.7171,8,0
1999-10-17,20,9974042,Chicago,Ambassador Theatre,626520,649630,62.79,80,9978,1460,0.8543,8,0
1999-10-17,20,9974042,Les Miserables,Imperial Theatre,465770,604476,49.51,80,9407,1417,0.8298,8,0
1999-10-17,20,9974042,Rent,Nederlander Theatre,437287,528739,53.08,80,8238,1181,0.8719,8,0
1999-10-17,20,9974042,The Lion King,Minskoff Theatre,889473,903150,61.33,80,14502,1754,1.0335,8,0
1999-10-17,20,9974042,The Phantom of the Opera,Majestic Theatre,727306,738581,60.58,80,12006,1607,0.9339,8,0
1999-10-24,21,10209526,Cats,Winter Garden Theatre,390236,717669,46.93,70,8315,1482,0.7013,8,0
1999-10-24,21,10209526,Chicago,Ambassador Theatre,612626,649630,62.42,80,9815,1460,0.8403,8,0
1999-10-24,21,10209526,Les Miserables,Imperial Theatre,470521,604476,48.93,80,9616,1417,0.8483,8,0
1999-10-24,21,10209526,Rent,Nederlander Theatre,448458,528739,53.39,80,8399,1181,0.889,8,0
1999-10-24,21,10209526,The Lion King,Minskoff Theatre,888071,903150,61.19,80,14514,1754,1.0344,8,0
1999-10-24,21,10209526,The Phantom of the Opera,Majestic Theatre,696502,738581,59.36,80,11734,1607,0.9127,8,0
1999-10-31,22,9767015,Cats,Winter Garden Theatre,292024,717669,47.62,70,6132,1482,0.5172,8,0
1999-10-31,22,9767015,Chicago,Ambassador Theatre,520261,649630,62.16,80,8370,1460,0.7166,8,0
1999-10-31,22,9767015,Les Miserables,Imperial Theatre,374972,604476,46.63,80,8041,1417,0.7093,8,0
1999-10-31,22,9767015,Rent,Nederlander Theatre,392280,528739,51.29,80,7649,1181,0.8096,8,0
1999-10-31,22,9767015,The Lion King,Minskoff Theatre,896172,903150,61.73,80,14518,1754,1.0346,8,0
1999-10-31,22,9767015,The Phantom of the Opera,Majestic Theatre,605669,738581,58.84,80,10294,1607,0.8007,8,0
1999-11-07,23,10855245,Cats,Winter Garden Theatre,324741,717669,48.56,70,6687,1482,0.564,8,0
1999-11-07,23,10855245,Chicago,Ambassador Theatre,548075,649630,62.42,80,8780,1460,0.7517,8,0
1999-11-07,23,10855245,Les Miserables,Imperial Theatre,410987,604476,48.68,80,8442,1417,0.7447,8,0
1999-11-07,23,10855245,Rent,Nederlander Theatre,404985,528739,55.64,80,7279,1181,0.7704,8,0
1999-11-07,23,10855245,The Lion King,Minskoff Theatre,913819,903150,62.94,80,14518,1793,1.0121,8,0
1999-11-07,23,10855245,The Phantom of the Opera,Majestic Theatre,600340,738581,60.36,80,9946,1607,0.7736,8,0
1999-11-14,24,12023920,Beauty and the Beast,Lunt-Fontanne Theatre,420766,484120,59.53,80,7068,1474,0.959,5,0
1999-11-14,24,12023920,Cats,Winter Garden Theatre,364468,717669,48.12,70,7574,1482,0.6388,8,0
1999-11-14,24,12023920,Chicago,Ambassador Theatre,577323,649630,62.27,80,9271,1460,0.7938,8,0
1999-11-14,24,12023920,Les Miserables,Imperial Theatre,475952,604476,49.48,80,9620,1417,0.8486,8,0
1999-11-14,24,12023920,Rent,Nederlander Theatre,448942,528739,55.75,80,8053,1181,0.8523,8,0
1999-11-14,24,12023920,The Lion King,Minskoff Theatre,910038,903150,62.71,80,14512,1793,1.0117,8,0
1999-11-14,24,12023920,The Phantom of the Opera,Majestic Theatre,650879,738581,62.05,80,10489,1607,0.8159,8,0
1999-11-21,25,11675418,Beauty and the Beast,Lunt-Fontanne Theatre,584490,761907,55.33,80,10563,1474,0.8958,8,0
1999-11-21,25,11675418,Cats,Winter Garden Theatre,303501,717669,47.91,70,6335,1482,0.5343,8,0
1999-11-21,25,11675418,Chicago,Ambassador Theatre,541448,649630,62.69,80,8637,1460,0.7395,8,0
1999-11-21,25,11675418,Les Miserables,Imperial Theatre,415354,604476,47.97,80,8659,1417,0.7638,8,0
1999-11-21,25,11675418,Rent,Nederlander Theatre,438602,528739,56.09,80,7819,1181,0.8276,8,0
1999-11-21,25,11675418,The Lion King,Minskoff Theatre,1033988,1019852,63.36,80,16319,1793,1.0113,9,0
1999-11-21,25,11675418,The Phantom of the Opera,Majestic Theatre,594225,738581,59.2,80,10037,1607,0.7807,8,0
1999-11-28,26,14250553,Beauty and the Beast,Lunt-Fontanne Theatre,702611,761907,61.9,80,11350,1474,0.9625,8,0
1999-11-28,26,14250553,Cats,Winter Garden Theatre,556665,717669,54.51,70,10212,1482,0.8613,8,0
1999-11-28,26,14250553,Chicago,Ambassador Theatre,666661,649630,63.95,80,10424,1460,0.8925,8,0
1999-11-28,26,14250553,Les Miserables,Imperial Theatre,627013,604476,58.05,80,10802,1417,0.9529,8,0
